country,continent,year,lifeExp,pop,gdpPercap,total_gdp_usd,iso_alpha,iso_num
Montenegro,Europe,1962,63.728,474528,4649.593785,2206362439.60848,MNE,499
Montenegro,Europe,1967,67.178,501035,5907.850937,2960040094.219795,MNE,499
Montenegro,Europe,1972,70.63600000000002,527678,7778.414017,4104497951.662526,MNE,499
Montenegro,Europe,1977,73.066,560073,9595.929905,5374421249.683065,MNE,499
Montenegro,Europe,1982,74.101,562548,11222.58762,6313244220.45576,MNE,499
Montenegro,Europe,1987,74.865,569473,11732.51017,6681347764.04041,MNE,499
Montenegro,Europe,1992,75.435,621621,7003.339037000002,4353422615.518978,MNE,499
Montenegro,Europe,1997,75.445,692651,6465.613349,4478413551.798199,MNE,499
Montenegro,Europe,2002,73.98100000000002,720230,6557.194282,4722688037.72486,MNE,499
Montenegro,Europe,2007,74.543,684736,9253.896111,6336475807.461696,MNE,499
Morocco,Africa,1952,42.87300000000001,9939217,1688.20357,16779421622.40469,MAR,504
Morocco,Africa,1957,45.423,11406350,1642.002314,18729253094.2939,MAR,504
Morocco,Africa,1962,47.924,13056604,1566.353493,20451257282.11777,MAR,504
Morocco,Africa,1967,50.335,14770296,1711.04477,25272637722.15192,MAR,504
Morocco,Africa,1972,52.862,16660670,1930.194975,32158341514.13325,MAR,504
Morocco,Africa,1977,55.73,18396941,2370.619976,43612155831.89342,MAR,504
Morocco,Africa,1982,59.65,20198730,2702.620356,54589498863.34788,MAR,504
Morocco,Africa,1987,62.677,22987397,2755.046991,63331358935.77243,MAR,504
Morocco,Africa,1992,65.393,25798239,2948.047252,76054427590.38922,MAR,504
Morocco,Africa,1997,67.66,28529501,2982.101858,85077877939.91286,MAR,504
Morocco,Africa,2002,69.615,31167783,3258.495584,101560083268.57027,MAR,504
Morocco,Africa,2007,71.164,33757175,3820.17523,128958323769.77524,MAR,504
Mozambique,Africa,1952,31.286,6446316,468.5260381,3020266895.8206396,MOZ,508
Mozambique,Africa,1957,33.779,7038035,495.58683330000014,3487957478.3045664,MOZ,508
Mozambique,Africa,1962,36.161,7788944,556.6863539,4335998836.091281,MOZ,508
Mozambique,Africa,1967,38.113,8680909,566.6691539,4919203358.112895,MOZ,508
Mozambique,Africa,1972,40.328,9809596,724.9178037,7111150787.504306,MOZ,508
Mozambique,Africa,1977,42.495,11127868,502.3197334,5589747687.070392,MOZ,508
Mozambique,Africa,1982,42.795,12587223,462.2114149,5817958152.491823,MOZ,508
Mozambique,Africa,1987,42.861,12891952,389.8761846,5026265057.806339,MOZ,508
Mozambique,Africa,1992,44.284,13160731,410.8968239,5407702568.102271,MOZ,508
Mozambique,Africa,1997,46.344,16603334,472.34607710000006,7842519681.681052,MOZ,508
Mozambique,Africa,2002,44.026,18473780,633.6179466,11705318549.540148,MOZ,508
Mozambique,Africa,2007,42.082,19951656,823.6856205,16433892152.362549,MOZ,508
Myanmar,Asia,1952,36.319,20092996,331.0,6650781676.0,MMR,104
Myanmar,Asia,1957,41.905,21731844,350.0,7606145400.0,MMR,104
Myanmar,Asia,1962,45.108,23634436,388.0,9170161168.0,MMR,104
Myanmar,Asia,1967,49.379,25870271,349.0,9028724579.0,MMR,104
Myanmar,Asia,1972,53.07,28466390,357.0,10162501230.0,MMR,104
Myanmar,Asia,1977,56.059,31528087,371.0,11696920277.0,MMR,104
Myanmar,Asia,1982,58.056,34680442,424.0,14704507408.0,MMR,104
Myanmar,Asia,1987,58.339,38028578,385.0,14641002530.0,MMR,104
Myanmar,Asia,1992,59.32,40546538,347.0,14069648686.0,MMR,104
Myanmar,Asia,1997,60.328,43247867,415.0,17947864805.0,MMR,104
Myanmar,Asia,2002,59.908,45598081,611.0,27860427491.0,MMR,104
Myanmar,Asia,2007,62.069,47761980,944.0,45087309120.0,MMR,104
Namibia,Africa,1952,41.725,485831,2423.780443,1177547676.4031332,NAM,516
Namibia,Africa,1957,45.226000000000006,548080,2621.448058,1436763251.62864,NAM,516
Namibia,Africa,1962,48.386,621392,3173.215595,1971810785.00824,NAM,516
Namibia,Africa,1967,51.159,706640,3793.694753,2680776460.25992,NAM,516
Namibia,Africa,1972,53.867,821782,3746.080948,3078461893.609336,NAM,516
Namibia,Africa,1977,56.437,977026,3876.485958,3787427569.6009083,NAM,516
Namibia,Africa,1982,58.968,1099010,4191.100511,4606061372.59411,NAM,516
Namibia,Africa,1987,60.835,1278184,3693.731337,4721268295.252008,NAM,516
Namibia,Africa,1992,61.999,1554253,3804.537999,5913214598.559747,NAM,516
Namibia,Africa,1997,58.909,1774766,3899.52426,6920743072.82316,NAM,516
Namibia,Africa,2002,51.479,1972153,4072.324751,8031247474.658903,NAM,516
Namibia,Africa,2007,52.90600000000001,2055080,4811.060429,9887114066.42932,NAM,516
Nepal,Asia,1952,36.157,9182536,545.8657228999998,5012431651.695272,NPL,524
Nepal,Asia,1957,37.686,9682338,597.9363557999999,5789421899.34386,NPL,524
Nepal,Asia,1962,39.393,10332057,652.3968593,6740601536.90858,NPL,524
Nepal,Asia,1967,41.472,11261690,676.4422254,7617882645.364925,NPL,524
Nepal,Asia,1972,43.971,12412593,674.7881296,8375870413.956054,NPL,524
Nepal,Asia,1977,46.74800000000001,13933198,694.1124398,9671206057.996479,NPL,524
Nepal,Asia,1982,49.594,15796314,718.3730947,11347646973.032936,NPL,524
Nepal,Asia,1987,52.537,17917180,775.6324501,13897146222.282719,NPL,524
Nepal,Asia,1992,55.727,20326209,897.7403604,18247658193.225723,NPL,524
Nepal,Asia,1997,59.426,23001113,1010.892138,23251644296.949596,NPL,524
Nepal,Asia,2002,61.34,25873917,1057.206311,27354068342.690186,NPL,524
Nepal,Asia,2007,63.785,28901790,1091.359778,31542251118.20262,NPL,524
Netherlands,Europe,1952,72.13,10381988,8941.571858,92831291730.89369,NLD,528
Netherlands,Europe,1957,72.99,11026383,11276.19344,124335627651.52751,NLD,528
Netherlands,Europe,1962,73.23,11805689,12790.84956,151004791951.14685,NLD,528
Netherlands,Europe,1967,73.82,12596822,15363.25136,193528142723.17792,NLD,528
Netherlands,Europe,1972,73.75,13329874,18794.74567,250531591643.14557,NLD,528
Netherlands,Europe,1977,75.24,13852989,21209.0592,293808863797.9488,NLD,528
Netherlands,Europe,1982,76.05,14310401,21399.46046,306234860366.24445,NLD,528
Netherlands,Europe,1987,76.83,14665278,23651.32361,346853235808.6136,NLD,528
Netherlands,Europe,1992,77.42,15174244,26790.94961,406532406373.84485,NLD,528
Netherlands,Europe,1997,78.03,15604464,30246.13063,471974656555.1323,NLD,528
Netherlands,Europe,2002,78.53,16122830,33724.75778,543738536478.1174,NLD,528
Netherlands,Europe,2007,79.762,16570613,36797.93332,609764312245.5251,NLD,528
New Zealand,Oceania,1952,69.39,1994794,10556.57566,21058193787.11404,NZL,554
New Zealand,Oceania,1957,70.26,2229407,12247.39532,27304428858.17524,NZL,554
New Zealand,Oceania,1962,71.24,2488550,13175.678,32788333486.9,NZL,554
New Zealand,Oceania,1967,71.52,2728150,14463.918930000002,39459740428.8795,NZL,554
New Zealand,Oceania,1972,71.89,2929100,16046.03728,47000447796.848,NZL,554
New Zealand,Oceania,1977,72.22,3164900,16233.7177,51378093148.729996,NZL,554
New Zealand,Oceania,1982,73.84,3210650,17632.4104,56611498450.76,NZL,554
New Zealand,Oceania,1987,74.32,3317166,19007.19129,63050008702.684135,NZL,554
New Zealand,Oceania,1992,76.33,3437674,18363.32494,63127124699.78956,NZL,554
New Zealand,Oceania,1997,77.55,3676187,21050.41377,77385257445.89499,NZL,554
New Zealand,Oceania,2002,79.11,3908037,23189.80135,90626601698.44995,NZL,554
New Zealand,Oceania,2007,80.204,4115771,25185.00911,103655730129.67381,NZL,554
Nicaragua,Americas,1952,42.31399999999999,1165790,3112.363948,3628362766.93892,NIC,558
Nicaragua,Americas,1957,45.432,1358828,3457.415947,4698033596.430116,NIC,558
Nicaragua,Americas,1962,48.632,1590597,3634.364406,5780809121.090383,NIC,558
Nicaragua,Americas,1967,51.88399999999999,1865490,4643.393534000002,8662204203.741663,NIC,558
Nicaragua,Americas,1972,55.151,2182908,4688.593267,10234767751.280436,NIC,558
Nicaragua,Americas,1977,57.47,2554598,5486.371089,14015472611.217222,NIC,558
Nicaragua,Americas,1982,59.298,2979423,3470.3381560000007,10339605319.76399,NIC,558
Nicaragua,Americas,1987,62.008,3344353,2955.984375,9885855212.484375,NIC,558
Nicaragua,Americas,1992,65.843,4017939,2170.151724,8719537247.776834,NIC,558
Nicaragua,Americas,1997,68.426,4609572,2253.023004,10385471754.594288,NIC,558
Nicaragua,Americas,2002,70.836,5146848,2474.548819,12736126639.972513,NIC,558
Nicaragua,Americas,2007,72.899,5675356,2749.320965,15603375234.63854,NIC,558
Niger,Africa,1952,37.444,3379468,761.879376,2574746971.051968,NER,562
Niger,Africa,1957,38.598,3692184,835.5234025000002,3084906138.3360605,NER,562
Niger,Africa,1962,39.487,4076008,997.7661127,4066902657.4941015,NER,562
Niger,Africa,1967,40.118,4534062,1054.384891,4780646467.657242,NER,562
Niger,Africa,1972,40.546,5060262,954.2092363,4828548738.4979105,NER,562
Niger,Africa,1977,41.291,5682086,808.8970727999998,4596222732.79786,NER,562
Niger,Africa,1982,42.598,6437188,909.7221354,5856052413.331255,NER,562
Niger,Africa,1987,44.555,7332638,668.3000228,4900402142.5841465,NER,562
Niger,Africa,1992,47.39100000000001,8392818,581.182725,4877760835.66905,NER,562
Niger,Africa,1997,51.313,9666252,580.3052092,5609376389.039919,NER,562
Niger,Africa,2002,54.496,11140655,601.0745012,6696363647.1662855,NER,562
Niger,Africa,2007,56.867,12894865,619.6768923999998,7990649871.117523,NER,562
Nigeria,Africa,1952,36.324,33119096,1077.281856,35678601207.92218,NGA,566
Nigeria,Africa,1957,37.802,37173340,1100.5925630000004,40912701545.87044,NGA,566
Nigeria,Africa,1962,39.36,41871351,1150.9274779999996,48190888406.88276,NGA,566
Nigeria,Africa,1967,41.04,47287752,1014.514104,47974091350.45421,NGA,566
Nigeria,Africa,1972,42.82100000000001,53740085,1698.388838,91271560517.17123,NGA,566
Nigeria,Africa,1977,44.514,62209173,1981.951806,123295582777.11644,NGA,566
Nigeria,Africa,1982,45.826,73039376,1576.97375,115181178668.38,NGA,566
Nigeria,Africa,1987,46.886,81551520,1385.029563,112951266107.58577,NGA,566
Nigeria,Africa,1992,47.472,93364244,1619.848217,151235904174.95294,NGA,566
Nigeria,Africa,1997,47.464,106207839,1624.941275,172581501319.65472,NGA,566
Nigeria,Africa,2002,46.608,119901274,1615.286395,193674896635.36725,NGA,566
Nigeria,Africa,2007,46.859,135031164,2013.977305,271949699763.733,NGA,566
Norway,Europe,1952,72.67,3327728,10095.42172,33594817529.45216,NOR,578
Norway,Europe,1957,73.44,3491938,11653.97304,40694951309.351524,NOR,578
Norway,Europe,1962,73.47,3638919,13450.40151,48944921612.36769,NOR,578
Norway,Europe,1967,74.08,3786019,16361.87647,61946375191.07293,NOR,578
Norway,Europe,1972,74.34,3933004,18965.05551,74589639181.05203,NOR,578
Norway,Europe,1977,75.37,4043205,23311.34939,94252564410.39494,NOR,578
Norway,Europe,1982,75.97,4114787,26298.63531,108213282691.32898,NOR,578
Norway,Europe,1987,75.89,4186147,31540.9748,132035157036.0956,NOR,578
Norway,Europe,1992,77.32,4286357,33965.66115,145588949429.93054,NOR,578
Norway,Europe,1997,78.32,4405672,41283.16433,181880081160.07977,NOR,578
Norway,Europe,2002,79.05,4535591,44683.97525,202668235988.12277,NOR,578
Norway,Europe,2007,80.196,4627926,49357.19017,228421423674.68744,NOR,578
Oman,Asia,1952,37.578,507833,1828.230307,928435681.4947311,OMN,512
Oman,Asia,1957,40.08,561977,2242.746551,1260371978.491327,OMN,512
Oman,Asia,1962,43.165,628164,2924.638113,1837152375.614532,OMN,512
Oman,Asia,1967,46.988,714775,4720.942687,3374411809.100425,OMN,512
Oman,Asia,1972,52.143,829050,10618.03855,8802884859.877499,OMN,512
Oman,Asia,1977,57.367,1004533,11848.34392,11902052462.989359,OMN,512
Oman,Asia,1982,62.728,1301048,12954.79101,16854804933.978481,OMN,512
Oman,Asia,1987,67.734,1593882,18115.22313,28873528072.89066,OMN,512
Oman,Asia,1992,71.197,1915208,18616.70691,35654866007.68728,OMN,512
Oman,Asia,1997,72.499,2283635,19702.05581,44992304219.66936,OMN,512
Oman,Asia,2002,74.193,2713462,19774.83687,53658268402.94394,OMN,512
Oman,Asia,2007,75.64,3204897,22316.19287,71521099580.48439,OMN,512
Pakistan,Asia,1952,43.43600000000001,41346560,684.5971437999998,28305736881.95532,PAK,586
Pakistan,Asia,1957,45.557,46679944,747.0835292,34873817306.378365,PAK,586
Pakistan,Asia,1962,47.67,53100671,803.3427418,42658038632.559746,PAK,586
Pakistan,Asia,1967,49.8,60641899,942.4082588,57149426446.91546,PAK,586
Pakistan,Asia,1972,51.929,69325921,1049.938981,72787986851.6265,PAK,586
Pakistan,Asia,1977,54.043,78152686,1175.921193,91901399757.27438,PAK,586
Pakistan,Asia,1982,56.158,91462088,1443.429832,132019106316.20921,PAK,586
Pakistan,Asia,1987,58.245,105186881,1704.686583,179310664748.31763,PAK,586
Pakistan,Asia,1992,60.838,120065004,1971.829464,236747712482.47784,PAK,586
Pakistan,Asia,1997,61.81800000000001,135564834,2049.3505210000008,277819863187.1786,PAK,586
Pakistan,Asia,2002,63.61,153403524,2092.712441,321029463168.0421,PAK,586
Pakistan,Asia,2007,65.483,169270617,2605.94758,441110354736.25684,PAK,586
Panama,Americas,1952,55.191,940080,2480.380334,2331755944.38672,PAN,591
Panama,Americas,1957,59.201,1063506,2961.800905,3149893033.27293,PAN,591
Panama,Americas,1962,61.817,1215725,3536.540301,4299460457.433225,PAN,591
Panama,Americas,1967,64.071,1405486,4421.009084,6213666373.434824,PAN,591
Panama,Americas,1972,66.21600000000001,1616384,5364.249663000001,8670687327.278595,PAN,591
Panama,Americas,1977,68.681,1839782,5351.912144,9846351628.112608,PAN,591
Panama,Americas,1982,70.472,2036305,7009.601598,14273686782.01539,PAN,591
Panama,Americas,1987,71.523,2253639,7034.779161,15853852673.61688,PAN,591
Panama,Americas,1992,72.462,2484997,6618.74305,16447556623.02085,PAN,591
Panama,Americas,1997,73.738,2734531,7113.692252,19452611987.55381,PAN,591
Panama,Americas,2002,74.712,2990875,7356.0319340000015,22000972010.602253,PAN,591
Panama,Americas,2007,75.53699999999998,3242173,9809.185636,31803076821.027027,PAN,591
Paraguay,Americas,1952,62.649,1555876,1952.308701,3037550252.477076,PRY,600
Paraguay,Americas,1957,63.19600000000001,1770902,2046.154706,3623539461.164812,PRY,600
Paraguay,Americas,1962,64.361,2009813,2148.027146,4317132882.3836975,PRY,600
Paraguay,Americas,1967,64.95100000000001,2287985,2299.376311,5260938508.923335,PRY,600
Paraguay,Americas,1972,65.815,2614104,2523.337977,6596267899.027608,PRY,600
Paraguay,Americas,1977,66.35300000000001,2984494,3248.373311,9694750656.439634,PRY,600
Paraguay,Americas,1982,66.874,3366439,4258.503604,14335992614.146158,PRY,600
Paraguay,Americas,1987,67.378,3886512,3998.875695,15541678375.125841,PRY,600
Paraguay,Americas,1992,68.225,4483945,4196.411078,18816476471.14271,PRY,600
Paraguay,Americas,1997,69.4,5154123,4247.400261,21891623375.4261,PRY,600
Paraguay,Americas,2002,70.755,5884491,3783.674243,22264997029.865314,PRY,600
Paraguay,Americas,2007,71.752,6667147,4172.838464,27820927446.74221,PRY,600
Peru,Americas,1952,43.902,8025700,3758.523437,30164781548.3309,PER,604
Peru,Americas,1957,46.26300000000001,9146100,4245.256697999999,38827542285.57779,PER,604
Peru,Americas,1962,49.096,10516500,4957.037982,52130689937.702995,PER,604
Peru,Americas,1967,51.445,12132200,5788.09333,70222305898.226,PER,604
Peru,Americas,1972,55.448,13954700,5937.827283,82860598386.0801,PER,604
Peru,Americas,1977,58.447,15990099,6281.290854999998,100438462619.24461,PER,604
Peru,Americas,1982,61.40600000000001,18125129,6434.501797,116626175121.35681,PER,604
Peru,Americas,1987,64.134,20195924,6360.943444,128465130363.32227,PER,604
Peru,Americas,1992,66.458,22430449,4446.380924,99734320550.35487,PER,604
Peru,Americas,1997,68.38600000000001,24748122,5838.347657,144488140093.85016,PER,604
Peru,Americas,2002,69.906,26769436,5909.020073,158181134666.88882,PER,604
Peru,Americas,2007,71.421,28674757,7408.905561,212448566597.62366,PER,604
Philippines,Asia,1952,47.752,22438691,1272.880995,28561783326.577545,PHL,608
Philippines,Asia,1957,51.334,26072194,1547.944844,40358318274.06774,PHL,608
Philippines,Asia,1962,54.757,30325264,1649.552153,50023104521.49339,PHL,608
Philippines,Asia,1967,56.393,35356600,1814.12743,64141377891.538,PHL,608
Philippines,Asia,1972,58.065,40850141,1989.37407,81266211261.24387,PHL,608
Philippines,Asia,1977,60.06,46850962,2373.204287,111186903868.47409,PHL,608
Philippines,Asia,1982,62.082,53456774,2603.273765,139162617315.7341,PHL,608
Philippines,Asia,1987,64.15100000000001,60017788,2189.634995,131417048927.29105,PHL,608
Philippines,Asia,1992,66.458,67185766,2279.324017000001,153138130044.34207,PHL,608
Philippines,Asia,1997,68.564,75012988,2536.534925,190273063890.6059,PHL,608
Philippines,Asia,2002,70.303,82995088,2650.921068,220013427319.714,PHL,608
Philippines,Asia,2007,71.688,91077287,3190.481016,290580355162.2836,PHL,608
Poland,Europe,1952,61.31,25730551,4029.329699,103676873315.93414,POL,616
Poland,Europe,1957,65.77,28235346,4734.253019,133673272043.00957,POL,616
Poland,Europe,1962,67.64,30329617,5338.752143,161922307755.11923,POL,616
Poland,Europe,1967,69.61,31785378,6557.152776,208421579588.90933,POL,616
Poland,Europe,1972,70.85,33039545,8006.506993000001,264531348088.0382,POL,616
Poland,Europe,1977,70.67,34621254,9508.141454,329183780346.86334,POL,616
Poland,Europe,1982,71.32,36227381,8451.531004,306176833715.2205,POL,616
Poland,Europe,1987,70.98,37740710,9082.351172,342774381700.6121,POL,616
Poland,Europe,1992,70.99,38370697,7738.881247,296946267447.61914,POL,616
Poland,Europe,1997,72.75,38654957,10159.58368,392718270288.30176,POL,616
Poland,Europe,2002,74.67,38625976,12002.23908,463598198650.34204,POL,616
Poland,Europe,2007,75.563,38518241,15389.924680000002,592792827796.088,POL,616
Portugal,Europe,1952,59.82,8526050,3068.319867,26160648602.03535,PRT,620
Portugal,Europe,1957,61.51,8817650,3774.571743,33282852529.663948,PRT,620
Portugal,Europe,1962,64.39,9019800,4727.954889,42645207507.8022,PRT,620
Portugal,Europe,1967,66.6,9103000,6361.517993,57908898290.27901,PRT,620
Portugal,Europe,1972,69.26,8970450,9022.247417,80933619341.82765,PRT,620
Portugal,Europe,1977,70.41,9662600,10172.48572,98292660518.072,PRT,620
Portugal,Europe,1982,72.77,9859650,11753.84291,115888777247.5815,PRT,620
Portugal,Europe,1987,74.06,9915289,13039.30876,129288514715.63164,PRT,620
Portugal,Europe,1992,74.86,9927680,16207.266630000002,160900556777.31842,PRT,620
Portugal,Europe,1997,75.97,10156415,17641.03156,179169637551.4574,PRT,620
Portugal,Europe,2002,77.29,10433867,19970.90787,208373796584.83328,PRT,620
Portugal,Europe,2007,78.098,10642836,20509.64777,218280817633.8757,PRT,620
Puerto Rico,Americas,1952,64.28,2227000,3081.959785,6863524441.195,PRI,630
Puerto Rico,Americas,1957,68.54,2260000,3907.156189,8830172987.14,PRI,630
Puerto Rico,Americas,1962,69.62,2448046,5108.34463,12505462638.09298,PRI,630
Puerto Rico,Americas,1967,71.1,2648961,6929.277714,18355386422.555153,PRI,630
Puerto Rico,Americas,1972,72.16,2847132,9123.041742,25974504080.983944,PRI,630
Puerto Rico,Americas,1977,73.44,3080828,9770.524921,30101306751.314587,PRI,630
Puerto Rico,Americas,1982,73.75,3279001,10330.98915,33875323753.83915,PRI,630
Puerto Rico,Americas,1987,74.63,3444468,12281.34191,42302689206.05388,PRI,630
Puerto Rico,Americas,1992,73.911,3585176,14641.58711,52492666708.68136,PRI,630
Puerto Rico,Americas,1997,74.917,3759430,16999.4333,63908179531.019005,PRI,630
Puerto Rico,Americas,2002,77.778,3859606,18855.60618,72775210745.96507,PRI,630
Puerto Rico,Americas,2007,78.74600000000002,3942491,19328.70901,76203261313.5439,PRI,630
Reunion,Africa,1952,52.724,257700,2718.885295,700656740.5215,REU,638
Reunion,Africa,1957,55.09,308700,2769.451844,854929784.2428,REU,638
Reunion,Africa,1962,57.666,358900,3173.72334,1139049306.726,REU,638
Reunion,Africa,1967,60.542,414024,4021.175739,1664863264.1637359,REU,638
Reunion,Africa,1972,64.274,461633,5047.658563,2330165765.413379,REU,638
Reunion,Africa,1977,67.064,492095,4319.804067,2125753982.350365,REU,638
Reunion,Africa,1982,69.885,517810,5267.219353,2727418853.1769304,REU,638
Reunion,Africa,1987,71.913,562035,5303.377488,2980683766.46808,REU,638
Reunion,Africa,1992,73.615,622191,6101.255823,3796146461.7681932,REU,638
Reunion,Africa,1997,74.77199999999998,684810,6071.941411,4158126197.6669097,REU,638
Reunion,Africa,2002,75.744,743981,6316.1652,4699106901.661201,REU,638
Reunion,Africa,2007,76.442,798094,7670.122558,6121478792.804452,REU,638
Romania,Europe,1952,61.05,16630000,3144.613186,52294917283.18,ROU,642
Romania,Europe,1957,64.1,17829327,3943.370225,70307637223.58858,ROU,642
Romania,Europe,1962,66.8,18680721,4734.997586,88453168839.73952,ROU,642
Romania,Europe,1967,66.8,19284814,6470.866545,124789457739.14763,ROU,642
Romania,Europe,1972,69.21,20662648,8011.4144019999985,165537035770.65646,ROU,642
Romania,Europe,1977,69.46,21658597,9356.39724,202646437193.0723,ROU,642
Romania,Europe,1982,69.66,22356726,9605.314053,214743374426.87048,ROU,642
Romania,Europe,1987,69.53,22686371,9696.273295,219973253287.76245,ROU,642
Romania,Europe,1992,69.36,22797027,6598.409903,150424128715.75836,ROU,642
Romania,Europe,1997,69.72,22562458,7346.547556999999,165756170699.8151,ROU,642
Romania,Europe,2002,71.322,22404337,7885.360081,176666264621.0713,ROU,642
Romania,Europe,2007,72.476,22276056,10808.47561,240770207962.99414,ROU,642
Rwanda,Africa,1952,40.0,2534927,493.3238752,1250540010.9891102,RWA,646
Rwanda,Africa,1957,41.5,2822082,540.2893982999999,1524740985.7332604,RWA,646
Rwanda,Africa,1962,43.0,3051242,597.4730727000001,1823034933.2912936,RWA,646
Rwanda,Africa,1967,44.1,3451079,510.9637142,1763376143.837622,RWA,646
Rwanda,Africa,1972,44.6,3992121,590.5806637999998,2357669470.149919,RWA,646
Rwanda,Africa,1977,45.0,4657072,670.0806011,3120613605.125979,RWA,646
Rwanda,Africa,1982,46.218,5507565,881.5706467,4855307638.792286,RWA,646
Rwanda,Africa,1987,44.02,6349365,847.991217,5384205753.527205,RWA,646
Rwanda,Africa,1992,23.599,7290203,737.0685949,5373379681.745765,RWA,646
Rwanda,Africa,1997,36.087,7212583,589.9445051,4255023708.4276733,RWA,646
Rwanda,Africa,2002,43.413,7852401,785.6537647999999,6169268408.369284,RWA,646
Rwanda,Africa,2007,46.242,8860588,863.0884639000002,7647471286.170774,RWA,646
Sao Tome and Principe,Africa,1952,46.471,60011,879.5835855,52784690.5494405,STP,678
Sao Tome and Principe,Africa,1957,48.945,61325,860.7369026,52784690.551945,STP,678
Sao Tome and Principe,Africa,1962,51.893,65345,1071.551119,70020507.87105499,STP,678
Sao Tome and Principe,Africa,1967,54.425,70787,1384.840593,98028711.05669099,STP,678
Sao Tome and Principe,Africa,1972,56.48,76595,1532.985254,117419005.53013,STP,678
Sao Tome and Principe,Africa,1977,58.55,86796,1737.561657,150813401.580972,STP,678
Sao Tome and Principe,Africa,1982,60.351000000000006,98593,1890.218117,186362274.80938098,STP,678
Sao Tome and Principe,Africa,1987,61.728,110812,1516.525457,168049218.941084,STP,678
Sao Tome and Principe,Africa,1992,62.742,125911,1428.777814,179898843.338554,STP,678
Sao Tome and Principe,Africa,1997,63.306,145608,1339.076036,194980183.449888,STP,678
Sao Tome and Principe,Africa,2002,64.337,170372,1353.09239,230529056.66908,STP,678
Sao Tome and Principe,Africa,2007,65.528,199579,1598.435089,319014076.627531,STP,678
Saudi Arabia,Asia,1952,39.875,4005677,6459.554823,25874890184.73017,SAU,682
Saudi Arabia,Asia,1957,42.868,4419650,8157.5912480000015,36053698159.223206,SAU,682
Saudi Arabia,Asia,1962,45.914,4943029,11626.41975,57469729990.422745,SAU,682
Saudi Arabia,Asia,1967,49.901,5618198,16903.04886,94964675299.15428,SAU,682
Saudi Arabia,Asia,1972,53.886,6472756,24837.42865,160766615318.8594,SAU,682
Saudi Arabia,Asia,1977,58.69,8128505,34167.7626,277732829132.913,SAU,682
Saudi Arabia,Asia,1982,63.012,11254672,33693.17525,379205636077.268,SAU,682
Saudi Arabia,Asia,1987,66.295,14619745,21198.26136,309913175526.5532,SAU,682
Saudi Arabia,Asia,1992,68.768,16945857,24841.61777,420962502379.0789,SAU,682
Saudi Arabia,Asia,1997,70.533,21229759,20586.69019,437050471341.36426,SAU,682
Saudi Arabia,Asia,2002,71.626,24501530,19014.54118,465885351158.00543,SAU,682
Saudi Arabia,Asia,2007,72.777,27601038,21654.83194,597695839259.5537,SAU,682
Senegal,Africa,1952,37.278,2755589,1450.356983,3996587748.4279866,SEN,686
Senegal,Africa,1957,39.329,3054547,1567.653006,4788469786.518282,SEN,686
Senegal,Africa,1962,41.45399999999999,3430243,1654.988723,5677013482.149689,SEN,686
Senegal,Africa,1967,43.563,3965841,1612.404632,6394540398.175512,SEN,686
Senegal,Africa,1972,45.815,4588696,1597.712056,7331414920.518976,SEN,686
Senegal,Africa,1977,48.879,5260855,1561.769116,8216240862.75418,SEN,686
Senegal,Africa,1982,52.379,6147783,1518.479984,9335285431.475471,SEN,686
Senegal,Africa,1987,55.769,7171347,1441.72072,10339079560.20984,SEN,686
Senegal,Africa,1992,58.19600000000001,8307920,1367.899369,11364398525.70248,SEN,686
Senegal,Africa,1997,60.187,9535314,1392.368347,13276669392.30596,SEN,686
Senegal,Africa,2002,61.6,10870037,1519.635262,16518491524.444695,SEN,686
Senegal,Africa,2007,63.062,12267493,1712.472136,21007739941.07505,SEN,686
Serbia,Europe,1952,57.996,6860147,3581.459448,24569338287.818855,SRB,688
Serbia,Europe,1957,61.685,7271135,4981.090891,36218184315.731285,SRB,688
Serbia,Europe,1962,64.531,7616060,6289.629157,47902193037.461426,SRB,688
Serbia,Europe,1967,66.914,7971222,7991.707066,63703671182.05465,SRB,688
Serbia,Europe,1972,68.7,8313288,10522.06749,87472977399.80711,SRB,688
Serbia,Europe,1977,70.3,8686367,12980.66956,112754859703.88852,SRB,688
Serbia,Europe,1982,70.16199999999999,9032824,15181.0927,137128138486.78479,SRB,688
Serbia,Europe,1987,71.218,9230783,15870.87851,146500635545.17334,SRB,688
Serbia,Europe,1992,71.65899999999998,9826397,9325.068238,91631822558.67848,SRB,688
Serbia,Europe,1997,72.232,10336594,7914.320304000002,81807115768.40459,SRB,688
Serbia,Europe,2002,73.21300000000002,10111559,7236.075251,73168001828.92632,SRB,688
Serbia,Europe,2007,74.002,10150265,9786.534714,99335920778.79921,SRB,688
Sierra Leone,Africa,1952,30.331,2143249,879.7877358,1885604184.965614,SLE,694
Sierra Leone,Africa,1957,31.57,2295678,1004.484437,2305972823.363286,SLE,694
Sierra Leone,Africa,1962,32.767,2467895,1116.6398769999996,2755749969.2489142,SLE,694
Sierra Leone,Africa,1967,34.113,2662190,1206.043465,3210716852.08835,SLE,694
Sierra Leone,Africa,1972,35.4,2879013,1353.759762,3897491953.674906,SLE,694
Sierra Leone,Africa,1977,36.788,3140897,1348.285159,4234824811.047623,SLE,694
Sierra Leone,Africa,1982,38.445,3464522,1465.010784,5075562091.405249,SLE,694
